dataset,k,d,ftr_extractor,classifier,fold,trn_oa,trn_aa,trn_f1_macro,trn_f1_c0,trn_f1_c1,trn_f1_c2,trn_f1_c3,trn_f1_c4,trn_f1_c5,trn_f1_c6,trn_f1_c7,trn_f1_c8,trn_f1_c9,trn_f1_c10,trn_f1_c11,trn_f1_c12,val_oa,val_aa,val_f1_macro,val_f1_c0,val_f1_c1,val_f1_c2,val_f1_c3,val_f1_c4,val_f1_c5,val_f1_c6,val_f1_c7,val_f1_c8,val_f1_c9,val_f1_c10,val_f1_c11,val_f1_c12,tst_oa,tst_aa,tst_f1_macro,tst_f1_c0,tst_f1_c1,tst_f1_c2,tst_f1_c3,tst_f1_c4,tst_f1_c5,tst_f1_c6,tst_f1_c7,tst_f1_c8,tst_f1_c9,tst_f1_c10,tst_f1_c11,tst_f1_c12
KSC,0.5,2,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2912513842746401,0.3053977686694867,0.26001790371685,0.2156862745098039,0.0327868852459016,0.3063063063063063,0.0,0.0,0.0,0.0,0.1546391752577319,0.3864229765013054,0.2857142857142857,0.3053435114503817,0.6933333333333334,1.0,0.1328502415458937,0.2296793102385347,0.2036737466842897,0.1702127659574468,0.0983606557377049,0.108695652173913,0.1316872427983539,0.0,0.1272727272727272,0.072289156626506,0.2857142857142857,0.0,0.1392405063291139,0.0,0.5142857142857142,1.0
KSC,0.5,4,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7677224736048266,0.391692956643937,0.3133395850397646,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.375886524822695,0.0,0.4608294930875576,1.0,0.6270627062706271,1.0,0.4008264462809917,0.3498629454158884,0.3381189228320225,0.5912087912087912,0.4609053497942387,0.2125984251968504,0.2347826086956521,0.0449438202247191,0.1063829787234042,0.3265306122448979,0.0,0.4134078212290503,0.0,0.6666666666666666,1.0,,,
KSC,0.5,4,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6268343815513627,0.3438644688644688,0.2534549396294759,0.1538461538461538,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5679012345679012,0.0,0.0,0.7953890489913544,1.0,0.3703703703703703,0.3481339414550355,0.336756327208335,0.5207373271889401,0.430939226519337,0.1621621621621621,0.1390374331550802,0.0224719101123595,0.1300813008130081,0.1176470588235294,0.4347826086956521,0.0,0.6488888888888888,0.0,0.7710843373493976,1.0
KSC,0.5,4,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3178807947019867,0.3670681170681171,0.235000761783606,0.3566878980891719,0.0,0.0,0.2181818181818181,0.0,0.0,0.0,0.3551401869158878,0.0,0.125,1.0,0.0,1.0,0.2962962962962963,0.3427725346297653,0.3144255294410575,0.3532608695652174,0.4545454545454545,0.174757281553398,0.1648351648351648,0.0206185567010309,0.1363636363636363,0.1020408163265306,0.4210526315789473,0.0,0.5517241379310345,0.0,0.7083333333333334,1.0
KSC,0.5,4,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7284768211920529,0.4110576923076923,0.3227687254296574,0.0,0.0,0.2253521126760563,0.3452380952380952,0.0,0.0,0.0,1.0,0.0,0.9798657718120806,1.0,0.4793165467625899,0.428719757032367,0.4079371801048798,0.6129374337221634,0.5045045045045045,0.1568627450980392,0.2521739130434782,0.326797385620915,0.4385964912280701,0.0,0.5079365079365079,0.0,0.6875,1.0,,,,,,
KSC,0.5,4,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5758582502768549,0.4742674094546758,0.4037938664789257,0.4578313253012048,0.2857142857142857,0.376068376068376,0.0,0.0,0.0,0.0,0.3398058252427184,0.6872246696035242,0.490566037735849,0.8571428571428571,0.7549668874172185,1.0,0.3309178743961353,0.4116588706835073,0.3875506666167944,0.5036319612590799,0.2516556291390728,0.1597222222222222,0.242914979757085,0.018348623853211,0.1656050955414012,0.0952380952380952,0.4629629629629629,0.0,0.4180790960451977,1.0,0.72,1.0
KSC,0.5,8,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.3814512768055904,0.3155654608588273,0.0,0.0,0.3389830508474576,0.0,0.0,0.0,0.4013840830449827,0.0,0.4549763033175355,0.9934354485776804,0.5980066445182725,1.0,0.4008264462809917,0.3548909611656756,0.3387341738653304,0.5964912280701754,0.3983739837398374,0.1982758620689655,0.2222222222222222,0.0404040404040404,0.1384083044982699,0.3773584905660377,0.0,0.4023668639053254,0.0,0.6909090909090909,1.0,,,
KSC,0.5,8,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6247379454926625,0.4217445558104898,0.3167408303271681,0.0714285714285714,0.5483870967741935,0.0,0.1428571428571428,0.0,0.0,1.0,0.0,0.5378151260504201,0.0,0.0,0.8171428571428572,1.0,0.3872785829307568,0.3511701848238582,0.3424373609381307,0.5431530494821634,0.4293193717277487,0.151603498542274,0.1890547263681592,0.0,0.1532567049808429,0.131578947368421,0.3883495145631068,0.0,0.6837606837606838,0.0,0.7816091954022989,1.0
KSC,0.5,8,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3377483443708609,0.3627854988149106,0.2428329361967806,0.3726708074534161,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.4444444444444444,0.0,0.1578947368421052,1.0,0.0,1.0,0.2850241545893719,0.3200833116898048,0.2932453468207433,0.3495934959349593,0.4827586206896552,0.165,0.1505376344086021,0.0,0.1282051282051282,0.0930232558139534,0.2947368421052631,0.0,0.5128205128205128,0.0,0.6355140186915887,1.0
KSC,0.5,8,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.695364238410596,0.3945760122230711,0.3151530604360793,0.0,0.0,0.1666666666666666,0.3270440251572327,0.0,0.0,0.0,1.0,0.0,0.972972972972973,1.0,0.4676258992805755,0.4215233719980936,0.4035154852721039,0.5883644346871569,0.4725738396624472,0.1712846347607053,0.2488888888888888,0.3496503496503496,0.3106796116504854,0.0,0.5603864734299517,0.0,0.7368421052631579,1.0,,,,,,
KSC,0.5,8,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5791805094130675,0.4746847588265955,0.4055092246947297,0.4301075268817204,0.3218390804597701,0.3166666666666666,0.0,0.0,0.0,0.0,0.4019138755980861,0.6894977168949772,0.4928909952606635,0.8605341246290801,0.7581699346405228,1.0,0.3107890499194847,0.4195018871909406,0.3851235612115896,0.4769038701622971,0.4129032258064516,0.0745341614906832,0.2262773722627737,0.0,0.1292517006802721,0.0970873786407767,0.4909090909090909,0.0,0.3928571428571428,1.0,0.7058823529411765,1.0
KSC,0.5,16,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8514328808446455,0.4245761696077503,0.4032416998530081,0.0,0.0,0.743801652892562,0.0,0.0,0.0,0.6890756302521008,0.0,0.9657794676806084,0.9846827133479212,0.4914675767918088,0.9640933572710952,0.6024793388429752,0.5373366237169385,0.5278209629940819,0.6798245614035088,0.7782805429864253,0.7928994082840237,0.4678899082568807,0.1219512195121951,0.1995249406175772,0.6888888888888889,0.0,0.9304347826086956,0.0,0.6741573033707865,1.0,,,
KSC,0.5,16,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7568134171907757,0.3424420907168196,0.2823087229564391,0.1111111111111111,0.7972972972972973,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.8143100511073254,0.0,0.0,0.680628272251309,1.0,0.642512077294686,0.5097257546041505,0.5116610268563254,0.7669021190716448,0.7156862745098039,0.7643979057591623,0.2555555555555555,0.0555555555555555,0.338368580060423,0.3116883116883117,0.672566371681416,0.0,0.944206008583691,0.0,0.8266666666666667,1.0
KSC,0.5,16,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5198675496688742,0.4464767688451899,0.3487046000110982,0.5913978494623656,0.0,0.0,0.3934426229508196,0.0,0.0,1.0,0.6911764705882353,0.0,0.8571428571428571,0.0,0.0,1.0,0.5579710144927537,0.5517201486181105,0.5225495183860726,0.602125147579693,0.7339449541284404,0.7916666666666666,0.4356435643564356,0.02,0.1955555555555555,0.4081632653061224,0.845360824742268,0.0,0.9401709401709402,0.0,0.8205128205128205,1.0
KSC,0.5,16,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8410596026490066,0.5840750158931978,0.2460424921695158,0.0,0.0,0.3636363636363636,0.3561643835616438,0.0,0.0,0.0,0.0,0.0,0.9866666666666668,1.0,0.8444244604316546,0.6620895531293978,0.6484138684725971,0.864910790144435,0.7169811320754716,0.7342995169082126,0.5813953488372093,0.7164179104477612,0.8118811881188119,0.0,0.9066666666666666,0.0,0.8,1.0,,,,,,
KSC,0.5,16,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7231450719822813,0.5644444613080899,0.5186578723739184,0.86,0.5904761904761905,0.803030303030303,0.0,0.0,0.0,0.0,0.7282051282051282,0.8244274809160306,0.7426160337552743,0.7770700636942676,0.5865384615384616,0.8301886792452831,0.6014492753623188,0.6086130498614059,0.5969682931284376,0.7142857142857143,0.6878980891719745,0.7692307692307693,0.4786324786324786,0.0235294117647058,0.2044887780548628,0.3076923076923077,0.7706422018348624,0.0,0.9437229437229436,1.0,0.8604651162790697,1.0
KSC,0.5,32,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9012066365007542,0.6884864594877662,0.5058245868890463,0.0,0.0,0.8176100628930818,0.0,1.0,0.0,0.6894586894586895,0.0,0.9662921348314608,0.9912663755458516,0.6070038910505836,0.9982638888888888,0.7115702479338843,0.5826529293638334,0.5745155533887156,0.8223748773307163,0.9294117647058824,0.7870967741935484,0.5228215767634855,0.0512820512820512,0.2420749279538905,0.7115384615384616,0.0,1.0,0.0,0.8275862068965517,1.0,,,
KSC,0.5,32,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6813417190775681,0.4248210205635948,0.3375076523866701,0.0769230769230769,0.7464788732394366,0.0,0.2142857142857142,0.0,0.0,1.0,0.0,0.6190476190476191,0.0,0.0,0.7308641975308642,1.0,0.7004830917874396,0.6087890094053451,0.5757973165935945,0.8347826086956521,0.9371428571428572,0.8606060606060606,0.3186813186813186,0.0930232558139534,0.2589531680440771,0.5,0.7927927927927928,0.0,0.9704641350210972,0.0,0.918918918918919,1.0
KSC,0.5,32,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.609271523178808,0.4228563551144196,0.3595806550212549,0.7414634146341463,0.0,0.0,0.2413793103448276,0.0,0.0,0.0,0.8028169014084507,0.0,0.8888888888888888,1.0,0.0,1.0,0.5829307568438004,0.5474780509123771,0.5240927189395636,0.6491428571428571,0.8087431693989071,0.8409090909090909,0.3756906077348066,0.0576923076923076,0.2461538461538461,0.3582089552238806,0.7472527472527473,0.0,1.0,0.0,0.7294117647058823,1.0
KSC,0.5,32,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.695364238410596,0.5731648031113271,0.3115043358189888,0.0,0.0,0.2782608695652174,0.1684210526315789,0.0,0.0,0.0,0.0,1.0,0.9798657718120806,1.0,0.8947841726618705,0.683644973016844,0.6537830895048888,0.9114754098360656,0.88,0.8502994011976048,0.5958904109589042,0.5263157894736842,0.6666666666666666,0.0,0.9917355371900828,0.0,0.7692307692307693,1.0,,,,,,
KSC,0.5,32,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7464008859357697,0.5855768806707149,0.5315682884086349,0.8085106382978723,0.5473684210526316,0.7878787878787878,0.0,0.0,0.0,0.0,0.6772486772486772,0.8177083333333334,0.8413284132841329,0.8328267477203647,0.6808510638297872,0.9166666666666666,0.6481481481481481,0.5678543092192517,0.5453196325127936,0.7786885245901639,0.704225352112676,0.7733333333333333,0.4657534246575342,0.1075268817204301,0.2666666666666666,0.35,0.7692307692307693,0.0,0.9876543209876544,0.0,0.8860759493670886,1.0
KSC,0.5,64,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8876319758672699,0.5202648138178089,0.5072108512791159,1.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.6646706586826348,0.0,0.9552238805970148,0.991150442477876,0.6048387096774194,0.9974070872947276,0.6818181818181818,0.576633751542731,0.5596056397436014,0.7903381642512077,0.8900523560209425,0.7975460122699386,0.5333333333333333,0.056338028169014,0.2253521126760563,0.717391304347826,0.0,0.8959276018099548,0.0,0.8089887640449438,1.0,,,
KSC,0.5,64,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.710691823899371,0.387557244674537,0.2716686346342212,0.1481481481481481,0.9079754601226994,0.0,0.0,0.0,0.0,0.0,0.0,0.6299212598425197,0.0,0.0,0.850828729281768,0.9948186528497408,0.6932367149758454,0.518789337770239,0.4874394308567928,0.821256038647343,0.9017341040462428,0.8862275449101796,0.2822085889570552,0.043010752688172,0.2651933701657458,0.490566037735849,0.7787610619469026,0.0,0.9877551020408164,0.0,0.88,0.0
KSC,0.5,64,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5231788079470199,0.4357537886949651,0.3607109557109557,0.625,0.0,0.0,0.4242424242424242,0.0,0.0,1.0,0.64,0.0,1.0,0.0,0.0,1.0,0.6739130434782609,0.5599283199444571,0.5355949567059152,0.7971602434077079,0.863905325443787,0.8342857142857143,0.46875,0.0,0.3350785340314136,0.4482758620689655,0.5897435897435898,0.0,0.9833333333333332,0.0,0.6422018348623854,1.0
KSC,0.5,64,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7880794701986755,0.7561861336156006,0.3253483907136365,0.0,0.0,0.3232323232323232,0.2621359223300971,0.0,0.0,0.0,0.0,1.0,0.9934640522875816,1.0,0.8705035971223022,0.6603480534914058,0.6439237601846279,0.8918918918918919,0.8421052631578947,0.6547619047619048,0.5506072874493927,0.6666666666666666,0.6909090909090909,0.0,0.9669421487603306,0.0,0.8192771084337349,1.0,,,,,,
KSC,0.5,64,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7796234772978959,0.6005009761752512,0.557222193389268,0.9320388349514565,0.5625,0.6666666666666666,0.0,0.0,0.0,0.0,0.8137254901960784,0.8895705521472392,0.8912280701754386,0.8571428571428571,0.6310160427807486,1.0,0.6231884057971014,0.5213617290689994,0.4951403224560647,0.7819253438113949,0.6222222222222222,0.8027210884353742,0.4663677130044843,0.0588235294117647,0.2113821138211382,0.2891566265060241,0.5769230769230769,0.0,0.9391304347826088,0.0,0.6881720430107527,1.0
KSC,0.75,2,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7609351432880844,0.4579870268849355,0.3086575677815266,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.380281690140845,0.0,0.3688524590163934,1.0,0.6099290780141844,1.0,0.4140495867768595,0.3577658428845234,0.3483504157536599,0.6062567421790723,0.3891402714932127,0.2186234817813765,0.2591093117408907,0.018018018018018,0.1617647058823529,0.3368421052631579,0.0,0.4536082474226804,0.0,0.7368421052631579,1.0,,,
KSC,0.75,2,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.610062893081761,0.3527313266443702,0.2272465744951513,0.0,0.4705882352941176,0.0,0.1481481481481481,0.0,0.0,0.0,0.0,0.5378151260504201,0.0,0.0,0.7976539589442815,1.0,0.4001610305958132,0.3766175793602908,0.3623245511740242,0.5494252873563218,0.4408602150537634,0.1749271137026239,0.2772277227722772,0.02,0.1422594142259414,0.064516129032258,0.4838709677419355,0.0,0.6457399103139013,0.0,0.9113924050632912,1.0
KSC,0.75,2,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3509933774834437,0.3708609123434705,0.2487017047992658,0.3116883116883117,0.0,0.0,0.2181818181818181,0.0,0.0,0.0,0.5365853658536586,0.0,0.1666666666666666,1.0,0.0,1.0,0.286634460547504,0.3265344710939194,0.3009982950941059,0.3562753036437247,0.4466019417475728,0.1496259351620947,0.1437125748502994,0.017094017094017,0.1304347826086956,0.0512820512820512,0.3434343434343434,0.0,0.5398230088495575,0.0,0.7346938775510204,1.0
KSC,0.75,2,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7284768211920529,0.4109090909090909,0.2279746596232593,0.0,0.0,0.2696629213483146,0.2446808510638297,0.0,0.0,0.0,0.0,0.0,0.9933774834437086,1.0,0.4730215827338129,0.4244999906109707,0.4068560809986461,0.5982339955849889,0.3940886699507389,0.1804511278195488,0.3489361702127659,0.2585034013605442,0.3448275862068966,0.0,0.5714285714285714,0.0,0.7789473684210526,1.0,,,,,,
KSC,0.75,2,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5869324473975637,0.4648648486643622,0.405775253438366,0.4646464646464646,0.3157894736842105,0.3486238532110092,0.0,0.0,0.0,0.0,0.4307692307692308,0.7235955056179775,0.4019607843137255,0.8771929824561403,0.7125,1.0,0.3518518518518518,0.4356176897976562,0.4059305735750908,0.5263157894736842,0.3692307692307692,0.1346801346801346,0.2214285714285714,0.0175438596491228,0.1846153846153846,0.046875,0.5283018867924528,0.0,0.5208333333333334,1.0,0.7272727272727273,1.0
KSC,0.75,4,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7858220211161387,0.3968680814656046,0.3384367415418048,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,0.4161073825503356,0.0,0.694980694980695,0.9578059071729956,0.599250936329588,0.9832599118942732,0.509090909090909,0.4211453548245458,0.4139693821837509,0.7080745341614907,0.5561497326203209,0.2538461538461538,0.2413793103448276,0.0194174757281553,0.2238805970149253,0.5,0.0,0.6602870813397129,0.0,0.8045977011494253,1.0,,,
KSC,0.75,4,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6467505241090147,0.3303434933081881,0.2534123624635959,0.1333333333333333,0.5735294117647058,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.8057142857142857,1.0,0.4758454106280193,0.3954719209324582,0.3789937131097955,0.6835978835978836,0.5548387096774193,0.2764705882352941,0.16,0.0,0.1772151898734177,0.073170731707317,0.512,0.0,0.6944444444444444,0.0,0.7951807228915663,1.0
KSC,0.75,4,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4437086092715231,0.3758208255159475,0.2685556944470357,0.6129032258064516,0.0,0.0,0.2807017543859649,0.0,0.0,0.0,0.4642857142857143,0.0,0.1333333333333333,1.0,0.0,1.0,0.3631239935587761,0.303988522029728,0.2805605793396256,0.4401041666666667,0.5792349726775956,0.2364532019704433,0.1397849462365591,0.0196078431372549,0.1744548286604361,0.0857142857142857,0.4646464646464646,0.0,0.6933333333333334,0.0,0.813953488372093,0.0
KSC,0.75,4,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6754966887417219,0.4956709956709957,0.3184051820415456,0.0,0.0,0.2727272727272727,0.2297297297297297,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5530575539568345,0.3621041163619594,0.3427354482832535,0.7142857142857143,0.6054054054054054,0.2589531680440771,0.2039215686274509,0.1300813008130081,0.4299065420560747,0.0,0.6666666666666666,0.0,0.7608695652173914,0.0,,,,,,
KSC,0.75,4,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5946843853820598,0.4821341549381453,0.4148996365522623,0.5,0.3260869565217391,0.3853211009174312,0.0,0.0,0.0,0.0,0.4104803493449782,0.7219512195121951,0.4752475247524752,0.8837209302325582,0.7547169811320755,0.9361702127659576,0.4219001610305958,0.4142162407168713,0.3841320246322825,0.5837209302325581,0.5179856115107914,0.2169491525423728,0.2745098039215686,0.0,0.1736334405144694,0.1276595744680851,0.5945945945945946,0.0,0.7046632124352331,1.0,0.8,0.0
KSC,0.75,8,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8529411764705882,0.4145992408320222,0.3954016658696016,0.0,0.0,0.7313432835820896,0.0,0.0,0.0,0.6235294117647059,0.0,0.8145161290322581,0.9978021978021978,0.5793650793650794,0.9982638888888888,0.715702479338843,0.5568867727135427,0.5582721146590715,0.8476190476190476,0.8275862068965517,0.7317073170731707,0.5108225108225108,0.0,0.2541806020066889,0.7722772277227723,0.0,0.9217391304347826,0.0,0.8333333333333334,1.0,,,
KSC,0.75,8,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7410901467505241,0.3617152961980548,0.3016088264455226,0.1290322580645161,0.7919463087248322,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.7414104882459313,0.0,0.0,0.7291139240506329,1.0,0.6578099838969405,0.5532705776073503,0.5358016841649007,0.7945205479452054,0.8363636363636363,0.7325581395348837,0.3093922651933701,0.0240963855421686,0.2562674094707521,0.3793103448275862,0.75,0.0,0.9495798319327732,0.0,0.9333333333333332,1.0
KSC,0.75,8,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6192052980132451,0.3991693118119808,0.3530788259359688,0.71,0.0,0.0,0.4242424242424242,0.0,0.0,0.0,0.7891156462585034,0.0,0.6666666666666666,1.0,0.0,1.0,0.6183574879227053,0.5106713509857891,0.504811175784745,0.7637877211238293,0.7121951219512195,0.7374301675977654,0.4347826086956521,0.0465116279069767,0.2300884955752212,0.4210526315789473,0.6194690265486725,0.0,0.8699551569506726,0.0,0.7272727272727273,1.0
KSC,0.75,8,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7947019867549668,0.4862967914438503,0.2379739787845045,0.0,0.0,0.35,0.2743362831858407,0.0,0.0,0.0,0.0,0.0,0.9933774834437086,1.0,0.8390287769784173,0.6367079678737543,0.6210989085648569,0.8931698774080561,0.7156862745098039,0.7593582887700535,0.5078369905956113,0.4126984126984127,0.7610619469026548,0.0,0.9401709401709402,0.0,0.8421052631578947,1.0,,,,,,
KSC,0.75,8,AE,DT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6522702104097453,0.5483220509936598,0.4766571315931743,0.6172839506172839,0.4672897196261682,0.6065573770491803,0.0,0.0,0.0,0.0,0.7307692307692307,0.7735368956743003,0.725,0.7157190635451505,0.5603864734299517,1.0,0.573268921095008,0.4813856142634141,0.4688070861225852,0.7426160337552743,0.5121951219512195,0.6351351351351351,0.4302788844621514,0.027027027027027,0.254054054054054,0.3,0.7192982456140351,0.0,0.821256038647343,0.0,0.6526315789473685,1.0
KSC,0.75,16,AE,DT,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8974358974358975,0.5313016889352922,0.4210622627036229,0.0,0.0,0.6929133858267716,0.0,0.0,0.0,0.7104477611940299,0.0,0.9847328244274808,0.9956140350877192,0.6690391459074733,1.0,0.7074380165289256,0.5606104143501697,0.5574874025839097,0.8387096774193549,0.7878787878787878,0.7108433734939759,0.5286343612334802,0.081081081081081,0.2606060606060606,0.6888888888888889,0.0,0.979253112033195,0.0,0.813953488372093,1.0,,,
KSC,0.75,16,AE,DT,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7788259958071279,0.4199337636650772,0.3637817863140281,0.1290322580645161,0.7007299270072993,0.0,0.25,0.0,0.0,1.0,0.0,0.8302521008403362,0.0,0.0,0.8191489361702128,1.0,0.6851851851851852,0.5714752150583087,0.5452727346162332,0.8195488721804511,0.8974358974358975,0.7176470588235294,0.3958333333333333,0.0493827160493827,0.3170731707317073,0.4814814814814814,0.628099173553719,0.0,0.944206008583691,0.0,0.8378378378378378,1.0
KSC,0.75,16,AE,DT,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6059602649006622,0.5240384615384616,0.4432722585556594,0.7596153846153846,0.0,0.0,0.2807017543859649,0.0,0.0,1.0,0.7222222222222222,0.0,1.0,1.0,0.0,1.0,0.5893719806763285,0.5522964849469647,0.5244348847064632,0.6762430939226519,0.8108108108108109,0.7976190476190477,0.404040404040404,0.0833333333333333,0.2342342342342342,0.5098039215686274,0.6534653465346535,0.0,0.9576271186440678,0.0,0.6904761904761905,1.0
KSC,0.75,16,AE,DT,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8741721854304636,0.6130926489778165,0.4382819856743697,0.0,0.0,0.46875,0.358974358974359,0.0,0.0,0.0,1.0,1.0,0.9933774834437086,1.0,0.8678057553956835,0.6742715757867273,0.6561486255111163,0.90848026868178,0.8021390374331551,0.7362637362637363,0.4820143884892086,0.7792207792207793,0.7207207207207207,0.0,0.9576271186440678,0.0,0.8311688311688312,1.0,,,,,,
