dataset,k,d,ftr_extractor,classifier,fold,trn_oa,trn_aa,trn_f1_macro,trn_f1_c0,trn_f1_c1,trn_f1_c2,trn_f1_c3,trn_f1_c4,trn_f1_c5,trn_f1_c6,trn_f1_c7,trn_f1_c8,trn_f1_c9,trn_f1_c10,trn_f1_c11,trn_f1_c12,trn_f1_c13,trn_f1_c14,trn_f1_c15,val_oa,val_aa,val_f1_macro,val_f1_c0,val_f1_c1,val_f1_c2,val_f1_c3,val_f1_c4,val_f1_c5,val_f1_c6,val_f1_c7,val_f1_c8,val_f1_c9,val_f1_c10,val_f1_c11,val_f1_c12,val_f1_c13,val_f1_c14,val_f1_c15,tst_oa,tst_aa,tst_f1_macro,tst_f1_c0,tst_f1_c1,tst_f1_c2,tst_f1_c3,tst_f1_c4,tst_f1_c5,tst_f1_c6,tst_f1_c7,tst_f1_c8,tst_f1_c9,tst_f1_c10,tst_f1_c11,tst_f1_c12,tst_f1_c13,tst_f1_c14,tst_f1_c15
Indian_Pines,0.5,4,DINO_VIT,NB,4,0.3577011494252873,0.5449897345508202,0.38385511203971,0.174496644295302,0.1300089047195013,0.0,0.3188118811881188,0.073170731707317,0.2755267423014587,0.4285714285714285,0.8134394341290893,0.0163265306122449,0.3595620066208301,0.1416020671834625,0.2322206095791001,1.0,0.9295774647887324,0.3112244897959184,0.9371428571428572,0.2507645259938837,0.369968913537088,0.2199248192807353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1217948717948717,0.0,0.3963963963963964,0.0,0.6513994910941476,0.3492063492063492,1.0,0.2493620123951877,0.398218227991301,0.1974172683881095,0.0,0.0565217391304347,0.0,0.0,0.0049019607843137,0.2977346278317152,1.0,0.0,0.0158730158730158,0.0,0.010178117048346,0.0,0.0,0.7734668335419274,0.0,1.0
Indian_Pines,0.5,4,DINO_VIT,NB,5,0.3578620076991412,0.5077162348066651,0.4144458050148463,1.0,0.0797034291010194,0.0,0.3149606299212598,0.1923076923076923,0.1428571428571428,1.0,0.8527827648114902,0.0,0.3420683200748713,0.1337890625,0.2647058823529412,0.0,0.8694817658349329,0.5013333333333333,0.9371428571428572,0.2061170212765957,0.5289184689066826,0.3134074276028801,0.0,0.0,0.0,0.0,0.0,0.0947075208913649,0.0,0.0,1.0,0.0833333333333333,0.0,1.0,1.0,0.8364779874213837,0.0,1.0,0.2457163689391177,0.4677504319466316,0.2505149146250871,1.0,0.027027027027027,0.0,0.0,0.0,0.1983805668016194,1.0,0.0,0.0,0.0,0.0097323600973236,0.0,0.0,0.7730986800754243,0.0,1.0
Indian_Pines,0.5,8,DINO_VIT,NB,1,0.3438562408936377,0.3826904387262869,0.3668793249490417,0.4473684210526316,0.075268817204301,0.119047619047619,0.3540425531914893,0.4210526315789473,0.0915492957746478,0.3076923076923077,0.768377253814147,0.0975609756097561,0.4584115071919949,0.0637329286798179,0.2257575757575757,0.3943661971830985,0.8,0.3557312252964427,0.8901098901098901,0.3197893152746426,0.2895971302428256,0.2405713286039659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8984615384615384,1.0,0.0,0.0780141843971631,0.0,0.0,0.8726655348047538,0.0,0.0,0.2985781990521327,0.3298537489100671,0.1994508083740075,0.0,0.0536082474226804,0.1855670103092783,0.0,0.1203703703703703,0.1727574750830564,0.0,0.0,0.08,0.0,0.0907911802853437,0.0,0.721030042918455,0.7670886075949367,0.0,1.0
Indian_Pines,0.5,8,DINO_VIT,NB,2,0.3732821341956346,0.3744427882446798,0.3747834168493449,0.3875,0.0616621983914209,0.1285140562248996,0.3568320278503046,0.6385542168674698,0.1824440619621342,0.336283185840708,0.7518796992481203,0.1176470588235294,0.090566037735849,0.28665568369028,0.3161094224924012,0.4384615384615384,0.8603435399551904,0.2037037037037037,0.8393782383419689,0.1118060985144644,0.2412058210622639,0.1481434039238491,0.0,0.0165289256198347,0.1159420289855072,0.0,0.0,0.1538461538461538,0.0,0.8530465949820788,0.0,0.0156453715775749,0.0,0.0047590719809637,0.0,1.0,0.2105263157894736,0.0,0.2876412686839227,0.2354871261817542,0.1903445360773967,0.0,0.0301724137931034,0.2044728434504792,0.0,0.0326340326340326,0.2098360655737705,0.0,0.0,0.0714285714285714,0.0,0.0253807106598984,0.0,0.704,0.7675879396984925,0.0,1.0
Indian_Pines,0.5,8,DINO_VIT,NB,3,0.4147686832740213,0.5002228746820847,0.4807600529724513,0.4125,0.0939947780678851,0.1111111111111111,1.0,0.2978723404255319,0.1216216216216216,0.2876712328767123,0.8509803921568627,1.0,0.4043236926672509,0.2884310618066561,0.2575757575757575,0.4222222222222222,0.8603435399551904,0.2835130970724191,1.0,0.0816542948038176,0.2645385687057323,0.0458984398216372,0.0,0.0671641791044776,0.0181268882175226,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.1685649202733485,0.006482982171799,0.0868306801736613,0.0,0.0,0.0909090909090909,0.0,0.3321181188479766,0.4244373856504637,0.2777238240150032,0.0,0.0776699029126213,0.2938775510204082,1.0,0.1444695259593679,0.2679127725856697,0.0,0.0,0.0,0.0,0.1777777777777777,0.0,0.7142857142857143,0.7675879396984925,0.0,1.0
Indian_Pines,0.5,8,DINO_VIT,NB,4,0.3777777777777777,0.4870708785552164,0.4381980982076863,0.5289256198347108,0.1384388807069219,0.1210453920220082,0.3607979184735472,0.3673469387755102,0.3636363636363636,0.4,0.8628230616302187,0.1176470588235294,0.404169079328315,0.140197152245345,0.1530398322851153,1.0,0.9072978303747534,0.3081081081081081,0.837696335078534,0.273190621814475,0.3048575468888104,0.2248339032344329,1.0,0.0,0.160919540229885,0.0,0.0,0.0,0.0,0.0,0.0,0.2146892655367231,0.0,0.16,0.0,0.6547314578005116,0.4070021881838074,1.0,0.2872767043383157,0.3033339202812565,0.1696144258285301,0.0,0.1527777777777778,0.2051282051282051,0.0,0.052757793764988,0.4577656675749318,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.7654013690105788,0.0,1.0
Indian_Pines,0.5,8,DINO_VIT,NB,5,0.3586023097423749,0.4666462582481737,0.4447495614083355,1.0,0.073394495412844,0.1495564005069708,0.3217612193056731,0.1168831168831168,0.2276422764227642,1.0,0.8688212927756654,0.25,0.3900594273365748,0.1272912423625254,0.1795332136445242,0.3653846153846153,0.8715953307392996,0.36,0.8140703517587939,0.1914893617021276,0.4006358225108225,0.1807387570821529,0.0,0.0,0.0,0.0,0.0,0.0793201133144475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8125,0.0,1.0,0.2847247539190667,0.3141585684360051,0.3057025743982585,1.0,0.0604838709677419,0.2071197411003236,0.0,0.0,0.2195121951219512,1.0,0.0,0.054054054054054,0.0,0.0,0.0,0.5821917808219178,0.767879548306148,0.0,1.0
Indian_Pines,0.5,16,DINO_VIT,NB,1,0.3563218390804598,0.493744530140936,0.394273218857594,0.5128205128205128,0.0,0.1411483253588516,0.4712643678160919,0.1372549019607843,0.0,0.6785714285714286,0.9183006535947712,0.0283687943262411,0.4686468646864686,0.0309698451507742,0.3409669211195928,0.4070796460176991,0.8070175438596491,0.3935860058309038,0.9723756906077348,0.3656884875846501,0.49921875,0.3759528200815475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9461077844311376,1.0,0.0,0.1401050788091068,0.0,1.0,0.9290322580645162,0.0,1.0,0.2522785271600437,0.2743362726704342,0.151567264146088,0.0,0.0,0.1556420233463035,0.0,0.0554649265905383,0.0,0.0,0.0,0.0392156862745098,0.0,0.0559796437659033,0.0,0.3448275862068966,0.7739463601532567,0.0,1.0
Indian_Pines,0.5,16,DINO_VIT,NB,2,0.4375505254648342,0.4776922950583332,0.4620272158998937,0.6666666666666666,0.0,0.1383647798742138,0.5053892215568863,0.765625,0.4056737588652482,0.6779661016949152,0.6838709677419355,0.0344827586206896,0.3879173290937996,0.3006993006993007,0.385501066098081,0.3388429752066115,0.8679245283018868,0.2554890219560878,0.978021978021978,0.127443315089914,0.280943602894226,0.2117261327537475,0.0,0.0,0.1377551020408163,0.0,0.0,0.2033898305084746,0.0,0.897822445561139,0.0,0.0077519379844961,0.0162107396149949,0.012012012012012,0.0,1.0,0.1126760563380281,1.0,0.2872767043383157,0.3303019000859367,0.1930090999890286,0.0,0.0045977011494252,0.2156862745098039,0.0,0.0,0.4022038567493113,0.0,0.0,0.0384615384615384,0.0,0.0027173913043478,0.0,0.65,0.7744788376500316,0.0,1.0
Indian_Pines,0.5,16,DINO_VIT,NB,3,0.3912811387900355,0.5297676890626815,0.4718011996591155,0.4806201550387597,0.1093057607090103,0.0073937153419593,1.0,0.184070796460177,0.1425576519916142,0.6129032258064516,0.9125,1.0,0.4057352043929225,0.225825130283729,0.1733668341708542,0.1785714285714285,0.8687782805429864,0.247191011235955,1.0,0.1516436903499469,0.3208095511760485,0.1040099869223084,0.0,0.0127659574468085,0.0,0.0,0.0,0.1258741258741259,0.0,0.0,0.0,0.1973333333333333,0.0093457943925233,0.3188405797101449,0.0,1.0,0.0,0.0,0.2843601895734597,0.3519435169695362,0.217794867331796,0.0,0.0618101545253863,0.0,1.0,0.0644067796610169,0.174757281553398,0.0,0.0,0.0,0.0,0.1864035087719298,0.0,0.2233502538071066,0.773989898989899,0.0,1.0
